latitude,longitude,geometry,OBJECTID_1,OBJECTID,NAMA,JENIS,KELURAHAN,KECAMATAN,KOTA_ADMIN
-6.17953028,106.7991363,Point,2785,8769,SDN JATIPULO 07,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.20805955,106.7864067,Point,2786,8770,TKSD AL-IKHLAS,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.20812635,106.7835888,Point,2787,8771,SLB B & C FLORA INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.203061723,106.7855424,Point,2788,8772,S,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.235196364,106.7626995,Point,2630,8213,SMK MEDIA INFORMATIKA,SEKOLAH / BANGUNAN PENDIDIKAN,ULUJAMI,PESANGGRAHAN,JAKARTA SELATAN
-6.235896209,106.7575492,Point,2631,8219,SM-SMK PUTRA SATRIA,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN SELATAN,PESANGGRAHAN,JAKARTA SELATAN
-6.236354811,106.7549765,Point,2632,8221,MTS & MA ANNAJAH,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN SELATAN,PESANGGRAHAN,JAKARTA SELATAN
-6.231340535,106.7500397,Point,2633,8225,SMK TUNAS,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN SELATAN,PESANGGRAHAN,JAKARTA SELATAN
-6.231497204,106.7503516,Point,2634,8226,SMK 10 NOVEMBER,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN SELATAN,PESANGGRAHAN,JAKARTA SELATAN
-6.232344376,106.7486738,Point,2635,8227,SD N PETUKANGAN UTARA 08 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN SELATAN,PESANGGRAHAN,JAKARTA SELATAN
-6.232698802,106.7470855,Point,2636,8228,SD N PETUKANGAN UTARA 09 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN SELATAN,PESANGGRAHAN,JAKARTA SELATAN
-6.22432486,106.7616048,Point,2637,8234,SLB C KYRIAKON,SEKOLAH / BANGUNAN PENDIDIKAN,ULUJAMI,PESANGGRAHAN,JAKARTA SELATAN
-6.224666175,106.7674326,Point,2638,8235,PESANTREN AL-FALAH,SEKOLAH / BANGUNAN PENDIDIKAN,SUKABUMI SELATAN,KEBON JERUK,JAKARTA BARAT
-6.220758175,106.7572098,Point,2639,8237,SEKOLAH ISLAM TERPADU CITRA AZ-ZAHRA,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.219646445,106.7578651,Point,2640,8238,SMP N 142 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.220876497,106.7698758,Point,2641,8241,SD N SUKABUMI,SEKOLAH / BANGUNAN PENDIDIKAN,SUKABUMI SELATAN,KEBON JERUK,JAKARTA BARAT
-6.217813373,106.7638927,Point,2642,8242,NATIONAL HIGH JAKARTA SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.217984831,106.7634327,Point,2643,8243,KINDERFIELD SCHOOL - SIMPRUG,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.219790625,106.7517403,Point,2644,8249,HIGH SCOPE,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.215249167,106.7587302,Point,2645,8251,SMA N 85 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.215116092,106.7595485,Point,2646,8252,SD SRENGSENG 04-07,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.208483412,106.7591247,Point,2647,8255,SMK SATRIA,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.214010053,106.7550108,Point,2648,8260,SD N JOGLO 06 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.207394163,106.8329217,Point,2649,8261,SDK 9 PENABUR HALIMUN,SEKOLAH / BANGUNAN PENDIDIKAN,GUNTUR,SETIABUDI,JAKARTA SELATAN
-6.204917127,106.8138514,Point,2650,8267,SMP NEGERI 38,SEKOLAH / BANGUNAN PENDIDIKAN,KARET TENGSIN,TANAH ABANG,JAKARTA PUSAT
-6.204811683,106.8147349,Point,2651,8268,SD NEGERI KARET TENGSIN 13 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,KARET TENGSIN,TANAH ABANG,JAKARTA PUSAT
-6.200843481,106.8318903,Point,2652,8275,SMK JAYAWISATA 1,SEKOLAH / BANGUNAN PENDIDIKAN,MENTENG,MENTENG,JAKARTA PUSAT
-6.201093335,106.8323331,Point,2653,8276,SMA SUNDA KELAPA,SEKOLAH / BANGUNAN PENDIDIKAN,MENTENG,MENTENG,JAKARTA PUSAT
-6.198730552,106.8290316,Point,2654,8282,SD NEGERI MENTENG 01 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,MENTENG,MENTENG,JAKARTA PUSAT
-6.197010167,106.8146566,Point,2655,8284, ,SEKOLAH / BANGUNAN PENDIDIKAN,KEBON MELATI,TANAH ABANG,JAKARTA PUSAT
-6.197519152,106.8247482,Point,2656,8286,JAKARTA INTERNATIONAL COLLEGE,SEKOLAH / BANGUNAN PENDIDIKAN,MENTENG,MENTENG,JAKARTA PUSAT
-6.194424871,106.8284627,Point,2657,8293,SD NEGERI GONDANGDIA 01,SEKOLAH / BANGUNAN PENDIDIKAN,GONDANGDIA,MENTENG,JAKARTA PUSAT
-6.193236752,106.8158549,Point,2658,8296,SD NEGERI 03,SEKOLAH / BANGUNAN PENDIDIKAN,KEBON KACANG,TANAH ABANG,JAKARTA PUSAT
-6.19070945,106.8154026,Point,2659,8302,YAYASAN PENDIDIKAN JAMIAT KHEIR,SEKOLAH / BANGUNAN PENDIDIKAN,KEBON KACANG,TANAH ABANG,JAKARTA PUSAT
-6.191177208,106.8167545,Point,2660,8304,SMK ISLAM SAID NA'UM,SEKOLAH / BANGUNAN PENDIDIKAN,KEBON KACANG,TANAH ABANG,JAKARTA PUSAT
-6.190601491,106.8265439,Point,2661,8308,SMP SANTO BELLARMINE,SEKOLAH / BANGUNAN PENDIDIKAN,GONDANGDIA,MENTENG,JAKARTA PUSAT
-6.188996118,106.8321947,Point,2662,8312,SEKOLAH PERKUMPULAN MANDIRI,SEKOLAH / BANGUNAN PENDIDIKAN,GONDANGDIA,MENTENG,JAKARTA PUSAT
-6.217766585,106.7661551,Point,2663,8328,SD KRISTEN LEMUEL II,SEKOLAH / BANGUNAN PENDIDIKAN,SUKABUMI SELATAN,KEBON JERUK,JAKARTA BARAT
-6.240233934,106.7518037,Point,2664,8329,SD ISLAM PLUS DARUL MUSTHOFA,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN SELATAN,PESANGGRAHAN,JAKARTA SELATAN
-6.199970258,106.8072965,Point,2665,8606,STIA LAN,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.173307431,106.7973952,Point,2666,8607,STIE IBEK,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.173658233,106.8073018,Point,2667,8608,STMIK INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.198595632,106.7954273,Point,2668,8609,STIE INTERNATIONAL GOLDEN INSTITUTE,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.196119974,106.8064607,Point,2669,8610,ST TEOLOGI BETHEL INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.2082334,106.7905351,Point,2670,8611,KAMPUS WIDURI,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.193054149,106.7950861,Point,2671,8655,SMPN 88 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.172342197,106.7878552,Point,2672,8656,SMAK I BPK PENABUR,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.201245049,106.7976952,Point,2673,8657,KB-TK-SD REGINA PACIS,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.197004843,106.7922266,Point,2674,8658,SD TUNAS MUDA IKKT,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.193141942,106.808222,Point,2675,8659,SDN PETAMBURAN 06 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.192866874,106.808269,Point,2676,8660,SDN PETAMBURAN 07 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.17233265,106.8099445,Point,2677,8661,SDN CIDENG 02 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.195034621,106.8070668,Point,2678,8662,SMP 1908,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.207518472,106.8087615,Point,2679,8663,"SDN 01, 02, 03 BENDUNGAN HILIR",SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.206170875,106.810205,Point,2680,8664,SD ISLAM AL-ABRAR,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.178974579,106.7988086,Point,2681,8665,SMP-SMK ISLAM TOMANG RAYA,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.179743451,106.8085797,Point,2682,8666,SDN JATI PULO 03 & 04 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.176673929,106.8041158,Point,2683,8667,SDN JATI PULO 06 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.176861009,106.8044099,Point,2684,8668,SDN JATI PULO 01 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.192574703,106.7861297,Point,2685,8669,SDN KEMANGGISAN 14 & 15 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.24801517,106.7799076,Point,3023,9320,YAYASAN PENDIDIKAN UMAT ISLAM,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.24776,106.7789914,Point,3024,9321,SD NEGERI KEBAYORAN SELATAN 03 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.246396338,106.7792572,Point,3025,9325,SD KEENKIDS,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA UTARA,KEBAYORAN LAMA,JAKARTA SELATAN
-6.248208733,106.7852737,Point,3026,9327,TK SAHABAT MONTESORI,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.246372928,106.7837467,Point,3027,9328,AL ASYOROTUSSYAFIIYTAH,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.24702017,106.7905723,Point,3028,9330,INDONESIA PLAY SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,KERAMAT PELA,KEBAYORAN BARU,JAKARTA SELATAN
-6.248431282,106.7911879,Point,3029,9331,KB - TK AISYIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,KRAMAT PELA,KEBAYORAN BARU,JAKARTA SELATAN
-6.242026069,106.7836526,Point,3030,9334,UNIVERSITAS SATYA NEGARA INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA UTARA,KEBAYORAN LAMA,JAKARTA SELATAN
-6.245154656,106.781654,Point,3031,9336,SEKOLAH LENTERA INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA UTARA,KEBAYORAN LAMA,JAKARTA SELATAN
-6.244751662,106.781973,Point,3032,9337,YAYASAN AL FAJAR (SMP DAN SMK),SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA UTARA,KEBAYORAN LAMA,JAKARTA SELATAN
-6.242000728,106.7796297,Point,3033,9339,SMP DEWI SARTIKA,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA UTARA,KEBAYORAN LAMA UTARA,JAKARTA SELATAN
-6.244207837,106.7728542,Point,3034,9342,TK ANNABIL,SEKOLAH / BANGUNAN PENDIDIKAN,KEBAYORAN LAMA UTARA,KEBAYORAN LAMA,JAKARTA SELATAN
-6.239593791,106.7715645,Point,3035,9343,TK HANG TUAH 7,SEKOLAH / BANGUNAN PENDIDIKAN,CIPULIR,KEBAYORAN LAMA,JAKARTA SELATAN
-6.239070101,106.7899227,Point,3036,9358,SD NEGERI GUNUNG 01,SEKOLAH / BANGUNAN PENDIDIKAN,GUNUNG,KEBAYORAN BARU,JAKARTA SELATAN
-6.235116486,106.7911427,Point,3037,9359,SMK NEGERI 30 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,GUNUNG,KEBAYORAN BARU,JAKARTA SELATAN
-6.234303703,106.7875847,Point,3038,9361,TK ISLAM SAKINAH,SEKOLAH / BANGUNAN PENDIDIKAN,GUNUNG,KEBAYORAN BARU,JAKARTA SELATAN
-6.234064771,106.7853925,Point,3039,9363,BINUS INTERNATIONAL SCOOL,SEKOLAH / BANGUNAN PENDIDIKAN,GROGOL SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.233491806,106.7839367,Point,3040,9364,TK ISLAM AL ANWAR,SEKOLAH / BANGUNAN PENDIDIKAN,GROGOL SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.235429627,106.776326,Point,3041,9367,SD NEGERI CIPULIR 07 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CIPULIR,KEBAYORAN LAMA,JAKARTA SELATAN
-6.234366395,106.7800196,Point,3042,9368,SMP NEGERI 48 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIPULIR,KEBAYORAN LAMA,JAKARTA SELATAN
-6.234439049,106.775162,Point,3043,9369,SD NEGERI CIPULIR 01 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CIPULIR,KEBAYORAN LAMA,JAKARTA SELATAN
-6.231277712,106.771514,Point,3044,9370,SD NEGERI GROGOL SELATAN 9 PAGI 15 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,GROGOL SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.232595538,106.7780954,Point,3045,9372,TK AT TAQWA,SEKOLAH / BANGUNAN PENDIDIKAN,GROGOL SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.232749864,106.7832613,Point,3046,9374,SMP NEGERI 66 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,GROGOL SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.229900383,106.7828977,Point,3047,9378,TK BUDI PENGERTI,SEKOLAH / BANGUNAN PENDIDIKAN,GROGOL SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.23045443,106.7836207,Point,3048,9380,PAUD HIJAU,SEKOLAH / BANGUNAN PENDIDIKAN,GROGOL SELATAN,KEBAYORAN LAMA,JAKARTA SELATAN
-6.24710807,106.8011874,Point,3049,9397,SMP 4 & SMA 4 PERKUMPULAN SEKOLAH KRISTEN DJAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,MELAWAI,KEBAYORAN BARU,JAKARTA SELATAN
-6.247565643,106.8055425,Point,3050,9400,SD CANDRAWASIH,SEKOLAH / BANGUNAN PENDIDIKAN,MELAWAI,KEBAYORAN BARU,JAKARTA SELATAN
-6.246630021,106.8060131,Point,3051,9401,YAYASAN AL KHOLIDIN SMP & SMA,SEKOLAH / BANGUNAN PENDIDIKAN,MELAWAI,KEBAYORAN BARU,JAKARTA SELATAN
-6.232562835,106.8058506,Point,3052,9406,SD NEGERI SELONG 04 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,SELONG,KEBAYORAN BARU,JAKARTA SELATAN
-6.232300727,106.810551,Point,3053,9411,TK 17 AGUSTUS,SEKOLAH / BANGUNAN PENDIDIKAN,SENAYAN,KEBAYORAN BARU,JAKARTA SELATAN
-6.237115911,106.8107543,Point,3054,9414,AMARVI SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,RAWA BARAT,KEBAYORAN BARU,JAKARTA SELATAN
-6.246776999,106.8115502,Point,3055,9424,TK/TPA AZ-ZAHRA,SEKOLAH / BANGUNAN PENDIDIKAN,PETOGOGAN,KEBAYORAN BARU,]JAKARTA SELATAN
-6.247135536,106.8126277,Point,3056,9426,SMP-SMA GARUDA CENDEKIA,SEKOLAH / BANGUNAN PENDIDIKAN,PELAMAMPANG,MAMPANG PERAPATAN,JAKARTA SELATAN
-6.242517652,106.8130762,Point,3057,9430,SEKOLAH TINGGI THEOLOGI IMAN,SEKOLAH / BANGUNAN PENDIDIKAN,PETOGOGAN,KEBAYORAN BARU,JAKARTA SELATAN
-6.241941152,106.8148826,Point,3058,9432,BKB PAUD MEKAR,SEKOLAH / BANGUNAN PENDIDIKAN,PETOGOGAN,KEBAYORAN BARU,JAKARTA SELATAN
-6.239057223,106.8147017,Point,3059,9434,KAMPUS III UNIVERSITAS BUNG KARNO,SEKOLAH / BANGUNAN PENDIDIKAN,PETOGOGAN,KEBAYORAN BARU,JAKARTA SELATAN
-6.241241553,106.8127194,Point,3060,9438,SMP BUDI WALUYO,SEKOLAH / BANGUNAN PENDIDIKAN,PETOGOGAN,KEBAYORAN BARU,JAKARTA SELATAN
-6.238586511,106.8152643,Point,3061,9440,BINA SARANA INFORMATIKA,SEKOLAH / BANGUNAN PENDIDIKAN,RAWA BARAT,KEBAYORAN BARU,JAKARTA SELATAN
-6.239420924,106.8177235,Point,3062,9458,SEKOLAH TINGGI ILMU DESAIN INTERSTUDI,SEKOLAH / BANGUNAN PENDIDIKAN,PELAMAMPANG,MAMPANG PRAPATAN,JAKARTA SELATAN
-6.240458748,106.8175524,Point,3063,9460,UNIVERSITAS MH THAMRIN KAMPUS AKA,SEKOLAH / BANGUNAN PENDIDIKAN,PELAMAMPANG,MAMPANG PRAPATAN, 
-6.244670915,106.8175223,Point,3064,9461,SD NEGERI PELA MAMPANG 03 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,PELAMAMPANG,MAMPANG PRAPATAN,JAKARTA SELATAN
-6.247224292,106.8174959,Point,3065,9464,STIDDI DAN STIU AL HIKMAH,SEKOLAH / BANGUNAN PENDIDIKAN,PELAMAMPANG,MAMPANG PRAPATAN,JAKARTA SELATAN
-6.249087135,106.8213753,Point,3066,9468,"SD NEGERI PELA MAMPANG 05 PAGI,06 PETANG & 11 PAGI",SEKOLAH / BANGUNAN PENDIDIKAN,PELAMAMPANG,MAMPANG PRAPATAN,JAKARTA SELATAN
-6.249109618,106.8221511,Point,3067,9469,SMP NEGERI 141 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,PELAMAMPANG,MAMPANG PRAPATAN,JAKARTA SELATAN
-6.244280589,106.8220743,Point,3068,9471,TK DHARMA SATRIA,SEKOLAH / BANGUNAN PENDIDIKAN,PELAMAMPANG,MAMPANG PRAPATAN,JAKARTA SELATAN
-6.243798008,106.8248974,Point,3069,9472,"MI - SMP, SMK AL - FALAH",SEKOLAH / BANGUNAN PENDIDIKAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,JAKARTA SELATAN
-6.235855225,106.8293449,Point,3070,9506,PUSDIKLAT BULOG,SEKOLAH / BANGUNAN PENDIDIKAN,KUNINAGN TIMUR,SETIA BUDI,JAKARTA SELATAN
-6.240637378,106.8263288,Point,3071,9513,SMP NEGERI 43 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,JAKARTA SELATAN
-6.168910573,106.7898664,Point,2856,8840,GEDUNG M (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.1693236,106.7890507,Point,2857,8841,GEDUNG I (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.167974225,106.7905953,Point,2858,8842,GEDUNG J (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.167812062,106.7902517,Point,2859,8843,GEDUNG X (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.167715124,106.7904821,Point,2860,8844,GEDUNG U (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.168151315,106.7901032,Point,2861,8845,GEDUNG W (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.167371476,106.7902158,Point,2862,8846,GEDUNG S (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.168161393,106.7892931,Point,2863,8847,GEDUNG M (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.16826985,106.7897934,Point,2864,8848,GEDUNG N (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
-6.168073697,106.7897803,Point,2865,8849,GEDUNG U (UNIVERSITAS TRISAKTI),SEKOLAH / BANGUNAN PENDIDIKAN, , , 
